cancion_id,titulo,artista_id,album,anio_lanzamiento,duracion_seg,genero,subgenero,energia,bailabilidad,valencia,acusticidad,instrumentalidad,tempo,volumen_db,explicito
1718,Tema 1718,118,Miguel Smith - Debut,2021,222,rock,rock-alternativo,0.9,0.4,0.62,0.27,0.18,137,-14.6,0
1719,Tema 1719,48,Khalid - Cuarto,2021,343,pop,pop-activo,0.69,0.6,0.55,0.27,0.13,122,-16.7,1
1720,Tema 1720,143,Sofia Torres - Reflexión,2022,122,electronica,electro-house,0.86,0.77,0.61,0.08,0.3,100,-8.8,0
1721,Tema 1721,121,Francisco Pérez - Cambio de Dirección,2023,228,flamenco,rumba,0.71,0.67,0.75,0.77,0.17,156,-7.1,0
1722,Tema 1722,181,Francisco Fernández - Cuarto,2020,318,rap,hip-hop,0.87,0.62,0.66,0.01,0.3,141,-7.2,0
1723,Tema 1723,35,Billie Eilish - Reincidencia,2022,264,electronica,electro-house,0.98,0.62,0.6,0.06,0.13,160,-27.3,0
1724,Tema 1724,89,Sofia González - Vueltas,2024,133,electronica,techno,0.83,0.77,0.35,0.09,0.3,105,-7.0,0
1725,Tema 1725,95,Francisco Torres - Nuevo,2022,376,reggaeton,reggaeton-puro,0.97,0.88,0.78,0.17,0.12,161,-25.2,0
1726,Tema 1726,166,Miguel Smith - Cuarto,2021,375,rock,rock-alternativo,0.77,0.42,0.53,0.33,0.3,71,-14.7,1
1727,Tema 1727,112,Gabriel Martínez - Segundo Album,2022,316,flamenco,flamenco-fusión,0.54,0.74,0.52,0.99,0.05,168,-1.3,1
1728,Tema 1728,80,Francisco Stone - Reincidencia,2023,137,pop,pop-latino,0.44,0.58,0.52,0.31,0.34,167,-17.0,1
1729,Tema 1729,102,David Torres - Regreso,2024,174,rock,hard-rock,0.97,0.48,0.55,0.44,0.12,81,-19.4,0
1730,Tema 1730,188,María Smith - Segundo Album,2023,126,reggaeton,reggaeton-trap,0.97,0.98,0.79,0.18,0.05,141,-5.3,1
1731,Tema 1731,130,Carlos Rodríguez - Reincidencia,2023,125,r&b,smooth-jazz,0.54,0.8,0.59,0.32,0.21,162,-20.3,0
1732,Tema 1732,14,Bad Bunny - Quinto,2023,252,rock,rock-duro,0.63,0.57,0.62,0.16,0.31,175,-11.2,0
1733,Tema 1733,200,Emma López - Vueltas,2022,393,reggaeton,perreo,0.82,0.85,0.74,0.14,0.22,88,-11.7,0
1734,Tema 1734,109,Diego Ramírez - Cambio de Dirección,2023,160,flamenco,flamenco-fusión,0.54,0.59,0.48,0.68,0.26,61,-2.7,0
1735,Tema 1735,182,Alex González - 25 Aniversario,2022,221,flamenco,rumba,0.66,0.48,0.66,0.95,0.3,171,-3.9,1
1736,Tema 1736,73,Reggaeton Kings - Debut,2020,370,pop,pop-rock,0.61,0.76,0.56,0.2,0.16,153,-14.7,1
1737,Tema 1737,154,Francisco Rodríguez - Regreso,2022,249,rap,rap-consciente,0.98,0.91,0.35,0.03,0.14,146,-21.3,0
1738,Tema 1738,197,Emma López - Debut,2024,256,latin,salsa,0.82,0.93,0.89,0.46,0.34,135,-14.2,0
1739,Tema 1739,5,Duncan Dhu - Vueltas,2022,272,clasica,orquesta,0.2,0.16,0.48,0.92,0.09,88,-19.0,0
1740,Tema 1740,10,Fito & Fitipaldis - Cambio de Dirección,2023,247,indie,indie-pop,0.48,0.68,0.52,0.58,0.3,81,-22.0,0
1741,Tema 1741,33,The Weeknd - Evolución,2021,372,electronica,electro-house,0.83,0.91,0.54,0.14,0.09,130,-27.8,0
1742,Tema 1742,118,Miguel Smith - Evolución,2024,244,rock,grunge,0.96,0.55,0.7,0.37,0.37,177,-5.2,1
1743,Tema 1743,84,Alex Green - Nuevo,2020,195,flamenco,flamenco-puro,0.84,0.63,0.55,0.97,0.17,157,-13.8,0
1744,Tema 1744,186,Emma Brown - Segundo Album,2022,274,clasica,musica-clasica-instrumental,0.32,0.17,0.44,0.71,0.35,162,-16.7,1
1745,Tema 1745,192,Laura Green - Quinto,2020,341,flamenco,flamenco-puro,0.74,0.46,0.4,0.7,0.28,109,-27.0,0
1746,Tema 1746,78,María Johnson - 25 Aniversario,2024,396,electronica,techno,0.96,0.68,0.4,0.03,0.01,72,-6.8,0
1747,Tema 1747,122,Miguel Brown - Cuarto,2023,260,r&b,neo-soul,0.71,0.68,0.48,0.21,0.19,130,-1.4,0
1748,Tema 1748,12,Juan Luis Guerra - 25 Aniversario,2023,212,rock,rock-progresivo,0.7,0.52,0.48,0.22,0.18,129,-27.9,1
1749,Tema 1749,54,Oasis - Debut,2023,186,pop,pop-latino,0.72,0.59,0.79,0.12,0.38,128,-24.2,0
1750,Tema 1750,163,Carlos Johnson - Nuevo,2020,233,rap,hip-hop,0.96,0.88,0.69,0.1,0.29,64,-18.9,0
1751,Tema 1751,57,David Bowie - Segundo Album,2024,267,latin,regional-mexicano,0.66,0.81,0.65,0.59,0.04,177,-12.3,0
1752,Tema 1752,163,Carlos Johnson - 25 Aniversario,2022,397,rap,rap-consciente,0.89,0.79,0.56,0.02,0.22,181,-21.4,0
1753,Tema 1753,4,Los Secretos - Nuevo,2022,283,pop,pop-latino,0.78,0.77,0.89,0.11,0.11,173,-24.1,1
1754,Tema 1754,191,Ana Fernández - Vueltas,2021,392,pop,pop-urbano,0.4,0.58,0.77,0.17,0.2,159,-3.4,0
1755,Tema 1755,9,Bunbury - Regreso,2024,160,indie,dream-pop,0.65,0.4,0.49,0.43,0.07,148,-11.0,1
1756,Tema 1756,192,Laura Green - Cambio de Dirección,2022,275,flamenco,flamenco-pop,0.65,0.74,0.7,0.84,0.15,140,-23.7,0
1757,Tema 1757,120,Sofia González - Debut,2021,205,clasica,opera,0.49,0.15,0.31,0.76,0.07,170,-6.7,0
1758,Tema 1758,196,Luis González - Debut,2022,371,flamenco,flamenco-fusión,0.59,0.61,0.58,0.83,0.35,156,-4.0,0
1759,Tema 1759,34,Drake - Reincidencia,2024,183,reggaeton,reggaeton-puro,0.84,0.8,0.57,0.12,0.22,161,-10.5,1
1760,Tema 1760,29,Elefantes - 25 Aniversario,2022,211,rock,rock-alternativo,0.66,0.49,0.37,0.4,0.14,162,-8.7,0
1761,Tema 1761,91,Francisco Green - Reflexión,2021,334,clasica,opera,0.12,0.12,0.55,0.77,0.32,141,-11.1,0
1762,Tema 1762,162,Francisco Pérez - Segundo Album,2022,377,indie,post-punk,0.59,0.38,0.54,0.5,0.19,196,-9.1,0
1763,Tema 1763,104,Emma Smith - Vueltas,2023,266,latin,bachata,0.75,0.75,0.66,0.2,0.12,100,-7.5,0
1764,Tema 1764,46,Doja Cat - Reincidencia,2022,121,rap,mumble-rap,0.94,0.67,0.68,0.1,0.37,145,-8.8,0
1765,Tema 1765,168,Gabriel Pérez - Tercero,2020,316,r&b,smooth-jazz,0.65,0.53,0.49,0.1,0.29,167,-19.7,0
1766,Tema 1766,163,Carlos Johnson - Debut,2024,234,rap,hip-hop,0.94,0.72,0.63,0.03,0.07,188,-19.8,0
1767,Tema 1767,154,Francisco Rodríguez - 25 Aniversario,2023,131,rap,trap,0.82,0.72,0.61,0.02,0.14,123,-4.9,1
1768,Tema 1768,161,Diego Sánchez - Vueltas,2020,309,reggaeton,reggaeton-puro,0.72,0.99,0.79,0.02,0.12,159,-18.8,0
1769,Tema 1769,50,Justin Timberlake - Tercero,2023,308,latin,salsa,0.87,0.85,0.79,0.5,0.05,104,-5.0,0
1770,Tema 1770,183,Gabriel Fernández - Cuarto,2022,187,pop,pop-latino,0.68,0.7,0.86,0.31,0.08,76,-17.1,0
1771,Tema 1771,53,Radiohead - 25 Aniversario,2023,355,indie,indie-pop,0.55,0.23,0.78,0.26,0.28,173,-14.8,0
1772,Tema 1772,46,Doja Cat - Vueltas,2024,176,rap,mumble-rap,0.71,0.92,0.64,0.1,0.09,144,-26.4,0
1773,Tema 1773,41,Spotify - Cuarto,2023,155,rock,rock-duro,0.75,0.38,0.5,0.49,0.23,68,-3.3,0
1774,Tema 1774,105,María Johnson - Cambio de Dirección,2023,317,rap,trap-latino,0.9,0.77,0.64,0.09,0.35,166,-21.3,0
1775,Tema 1775,184,Juan González - Cambio de Dirección,2020,393,indie,indie-rock,0.36,0.63,0.59,0.64,0.38,172,-28.4,0
1776,Tema 1776,186,Emma Brown - Debut,2022,323,clasica,orquesta,0.35,0.11,0.51,0.94,0.11,153,-13.3,0
1777,Tema 1777,131,Emma Rodríguez - Regreso,2023,339,r&b,r&b-soul,0.65,0.54,0.73,0.34,0.38,86,-19.8,1
1778,Tema 1778,68,David Guetta - Reflexión,2024,177,flamenco,flamenco-fusión,0.54,0.6,0.43,0.99,0.02,153,-7.4,0
1779,Tema 1779,87,Alex Fernández - Tercero,2021,367,rap,hip-hop,0.86,0.73,0.33,0.12,0.23,127,-21.6,1
1780,Tema 1780,165,Sofia González - Evolución,2020,354,indie,dream-pop,0.76,0.35,0.52,0.47,0.04,122,-2.0,0
1781,Tema 1781,88,Carlos González - Quinto,2023,289,rap,rap-consciente,0.81,0.63,0.45,0.12,0.21,126,-9.2,0
1782,Tema 1782,153,Sofia Johnson - Debut,2021,195,reggaeton,perreo,0.72,0.86,0.73,0.02,0.34,66,-27.2,1
1783,Tema 1783,95,Francisco Torres - 25 Aniversario,2022,269,reggaeton,perreo,0.95,0.87,0.64,0.03,0.03,100,-23.5,0
1784,Tema 1784,79,David Stone - Vueltas,2023,270,indie,indie-pop,0.36,0.36,0.56,0.49,0.32,92,-10.3,1
1785,Tema 1785,75,Daddy Yankee - Reincidencia,2022,236,rock,rock-duro,0.84,0.42,0.49,0.27,0.34,114,-23.1,0
1786,Tema 1786,38,Bad Bunny - 25 Aniversario,2020,252,r&b,r&b-contemporaneo,0.4,0.7,0.48,0.46,0.34,190,-27.7,0
1787,Tema 1787,133,Juan Ramírez - Reincidencia,2023,207,latin,merengue,0.64,0.82,0.78,0.31,0.29,99,-12.2,0
1788,Tema 1788,129,Ana Sánchez - Nuevo,2024,311,indie,dream-pop,0.46,0.21,0.68,0.31,0.33,184,-17.4,0
1789,Tema 1789,135,José Martínez - Vueltas,2021,367,clasica,musica-clasica-instrumental,0.39,0.26,0.63,0.81,0.08,63,-6.7,0
1790,Tema 1790,17,Pablo Alborán - Nuevo,2021,278,indie,indie-pop,0.52,0.3,0.75,0.3,0.01,117,-29.4,1
1791,Tema 1791,156,Emma Martínez - Reflexión,2020,220,electronica,deep-house,0.85,0.83,0.46,0.05,0.14,187,-9.6,0
1792,Tema 1792,164,Alex García - Debut,2024,236,rock,rock-alternativo,0.62,0.58,0.39,0.5,0.07,153,-6.9,0
1793,Tema 1793,103,Francisco Stone - Regreso,2020,288,latin,regional-mexicano,0.68,0.72,0.86,0.54,0.16,77,-8.9,0
1794,Tema 1794,137,Ana Ramírez - Evolución,2024,160,electronica,house,0.82,0.9,0.46,0.08,0.19,174,-19.4,0
1795,Tema 1795,64,Kanye West - Cuarto,2022,213,rap,hip-hop,0.97,0.66,0.36,0.12,0.26,118,-24.2,0
1796,Tema 1796,117,Miguel Johnson - Tercero,2020,256,indie,post-punk,0.5,0.67,0.42,0.53,0.3,131,-16.6,1
1797,Tema 1797,49,Shawn Mendes - Evolución,2020,187,indie,post-punk,0.77,0.57,0.53,0.48,0.28,137,-12.2,1
1798,Tema 1798,59,The Beatles - Cuarto,2024,364,pop,pop-rock,0.75,0.62,0.62,0.16,0.02,85,-28.7,0
1799,Tema 1799,14,Bad Bunny - Nuevo,2020,220,rock,hard-rock,0.95,0.5,0.56,0.35,0.34,89,-15.6,0
1800,Tema 1800,122,Miguel Brown - Cuarto,2020,397,r&b,neo-soul,0.7,0.61,0.77,0.38,0.1,184,-13.1,0
1801,Tema 1801,3,El Guincho - 25 Aniversario,2023,177,r&b,smooth-jazz,0.59,0.54,0.64,0.23,0.02,109,-1.5,0
1802,Tema 1802,163,Carlos Johnson - 25 Aniversario,2023,120,rap,trap,0.89,0.91,0.57,0.07,0.21,164,-9.7,0
1803,Tema 1803,127,María Sánchez - Regreso,2021,288,latin,regional-mexicano,0.94,0.76,0.86,0.57,0.27,183,-2.1,0
1804,Tema 1804,166,Miguel Smith - Quinto,2022,392,rock,rock-alternativo,0.76,0.59,0.58,0.12,0.36,147,-15.5,0
1805,Tema 1805,144,María Rodríguez - Cambio de Dirección,2022,345,indie,indie-rock,0.53,0.48,0.37,0.43,0.33,106,-29.5,0
1806,Tema 1806,82,Miguel Torres - Cambio de Dirección,2023,373,reggaeton,reggaeton-trap,0.78,0.8,0.57,0.15,0.32,105,-1.6,1
1807,Tema 1807,111,Juan Green - Regreso,2022,168,reggaeton,reggaeton-romantico,0.88,0.85,0.77,0.16,0.23,147,-9.1,0
1808,Tema 1808,138,David López - Tercero,2021,175,rap,hip-hop,0.98,0.85,0.45,0.14,0.02,114,-18.4,0
1809,Tema 1809,79,David Stone - Nuevo,2024,361,indie,indie-rock,0.5,0.28,0.31,0.27,0.26,136,-5.9,0
1810,Tema 1810,54,Oasis - 25 Aniversario,2021,285,pop,pop-urbano,0.8,0.62,0.74,0.38,0.07,109,-8.5,0
1811,Tema 1811,44,Justin Bieber - Tercero,2024,200,rap,trap,0.93,0.63,0.64,0.16,0.01,192,-27.3,0
1812,Tema 1812,168,Gabriel Pérez - 25 Aniversario,2023,257,r&b,neo-soul,0.42,0.6,0.6,0.31,0.11,127,-2.7,0
1813,Tema 1813,78,María Johnson - Nuevo,2021,276,electronica,deep-house,0.75,0.62,0.45,0.08,0.16,150,-21.8,0
1814,Tema 1814,81,Gabriel Torres - Vueltas,2022,337,electronica,trance,0.65,0.89,0.8,0.05,0.15,160,-11.5,0
1815,Tema 1815,2,Recycled J - Reflexión,2023,148,rap,rap-consciente,0.92,0.74,0.66,0.11,0.18,150,-10.6,0
1816,Tema 1816,36,Ariana Grande - Vueltas,2022,129,electronica,techno,0.98,0.88,0.32,0.05,0.19,113,-20.6,0
1817,Tema 1817,66,J. Cole - Quinto,2022,132,r&b,r&b-contemporaneo,0.65,0.75,0.69,0.5,0.11,169,-3.8,0
1818,Tema 1818,84,Alex Green - Cambio de Dirección,2024,222,flamenco,flamenco-fusión,0.81,0.54,0.69,0.64,0.32,188,-14.0,0
1819,Tema 1819,71,Diplo - Segundo Album,2020,244,indie,indie-pop,0.45,0.53,0.62,0.3,0.01,143,-17.0,0
1820,Tema 1820,185,Carlos Smith - 25 Aniversario,2023,143,latin,bachata,0.8,0.92,0.88,0.41,0.3,184,-16.8,1
1821,Tema 1821,156,Emma Martínez - 25 Aniversario,2023,150,electronica,house,0.9,0.67,0.49,0.1,0.01,74,-8.3,0
1822,Tema 1822,71,Diplo - Cambio de Dirección,2022,344,indie,indie-folk,0.72,0.4,0.52,0.63,0.31,88,-21.4,0
1823,Tema 1823,192,Laura Green - Segundo Album,2022,331,flamenco,flamenco-fusión,0.63,0.67,0.63,0.66,0.12,98,-3.0,0
1824,Tema 1824,147,Laura Fernández - Cuarto,2024,165,reggaeton,reggaeton-romantico,0.91,1.0,0.71,0.19,0.09,122,-6.9,0
1825,Tema 1825,140,Carlos Green - Reflexión,2022,391,latin,merengue,0.61,0.87,0.74,0.34,0.34,65,-4.4,1
1826,Tema 1826,198,Sofia Pérez - Segundo Album,2022,304,reggaeton,reggaeton-romantico,0.71,0.92,0.55,0.08,0.33,114,-20.7,1
1827,Tema 1827,120,Sofia González - Cuarto,2023,305,clasica,opera,0.57,0.05,0.53,0.9,0.1,110,-20.3,0
1828,Tema 1828,181,Francisco Fernández - Quinto,2022,131,rap,hip-hop,0.95,0.87,0.43,0.11,0.02,90,-23.7,0
1829,Tema 1829,110,David Smith - Reincidencia,2023,144,pop,synth-pop,0.59,0.53,0.84,0.32,0.38,75,-9.2,0
1830,Tema 1830,132,Juan García - Nuevo,2020,343,r&b,r&b-soul,0.73,0.67,0.64,0.49,0.26,189,-29.1,0
1831,Tema 1831,84,Alex Green - Reflexión,2024,371,flamenco,flamenco-pop,0.79,0.76,0.72,0.83,0.27,145,-0.3,0
1832,Tema 1832,189,José Sánchez - Segundo Album,2024,167,rap,mumble-rap,0.73,0.83,0.41,0.13,0.24,88,-25.4,0
1833,Tema 1833,132,Juan García - Segundo Album,2024,359,r&b,neo-soul,0.47,0.69,0.45,0.21,0.33,78,-20.2,0
1834,Tema 1834,111,Juan Green - Quinto,2023,351,reggaeton,reggaeton-trap,0.85,0.99,0.49,0.08,0.24,144,-7.3,1
1835,Tema 1835,166,Miguel Smith - 25 Aniversario,2022,352,rock,grunge,0.96,0.57,0.61,0.19,0.01,170,-18.5,0
1836,Tema 1836,103,Francisco Stone - 25 Aniversario,2022,123,latin,regional-mexicano,0.65,0.88,0.8,0.22,0.33,159,-22.5,1
1837,Tema 1837,58,Queen - Nuevo,2023,197,r&b,r&b-contemporaneo,0.55,0.7,0.57,0.28,0.03,117,-18.0,0
1838,Tema 1838,197,Emma López - Nuevo,2024,354,latin,salsa,0.87,0.93,0.72,0.37,0.28,150,-1.7,0
1839,Tema 1839,184,Juan González - 25 Aniversario,2021,216,indie,indie-pop,0.43,0.42,0.7,0.5,0.04,112,-11.2,0
1840,Tema 1840,26,Taburete - Debut,2024,140,clasica,camara,0.19,0.15,0.46,0.96,0.18,198,-21.6,0
1841,Tema 1841,18,Enrique Iglesias - Nuevo,2022,237,electronica,techno,0.69,0.91,0.39,0.06,0.07,111,-6.8,0
1842,Tema 1842,109,Diego Ramírez - Quinto,2021,231,flamenco,flamenco-pop,0.69,0.54,0.54,0.94,0.22,66,-8.5,1
1843,Tema 1843,113,Alex González - Segundo Album,2023,133,indie,dream-pop,0.75,0.65,0.46,0.68,0.01,113,-18.7,0
1844,Tema 1844,115,Diego García - Vueltas,2023,221,rap,hip-hop,0.97,0.7,0.41,0.06,0.24,157,-16.9,0
1845,Tema 1845,32,Taylor Swift - Segundo Album,2021,379,pop,synth-pop,0.69,0.81,0.77,0.16,0.37,192,-22.1,1
1846,Tema 1846,194,Sofia Ramírez - Cuarto,2020,370,r&b,r&b-contemporaneo,0.45,0.53,0.63,0.15,0.06,141,-21.0,0
1847,Tema 1847,54,Oasis - Segundo Album,2024,304,pop,pop-rock,0.51,0.71,0.83,0.33,0.1,125,-22.6,0
1848,Tema 1848,117,Miguel Johnson - Debut,2020,314,indie,dream-pop,0.78,0.2,0.74,0.3,0.38,162,-19.7,0
1849,Tema 1849,26,Taburete - Nuevo,2022,278,clasica,orquesta,0.32,0.21,0.49,0.8,0.22,171,-8.1,0
1850,Tema 1850,167,Ana Smith - Quinto,2021,163,latin,bachata,0.61,0.7,0.74,0.25,0.27,180,-23.6,1
1851,Tema 1851,71,Diplo - Evolución,2022,143,indie,indie-pop,0.52,0.3,0.57,0.26,0.01,123,-28.5,1
1852,Tema 1852,3,El Guincho - Tercero,2024,199,r&b,neo-soul,0.73,0.54,0.68,0.13,0.04,180,-14.7,0
1853,Tema 1853,16,C. Tangana - 25 Aniversario,2021,270,rock,rock-progresivo,0.79,0.59,0.68,0.41,0.24,166,-16.4,0
1854,Tema 1854,108,Gabriel García - Tercero,2021,385,pop,pop-urbano,0.54,0.83,0.74,0.27,0.09,106,-28.6,0
1855,Tema 1855,29,Elefantes - Reflexión,2021,135,rock,hard-rock,0.98,0.39,0.48,0.15,0.33,112,-29.2,0
1856,Tema 1856,161,Diego Sánchez - Nuevo,2022,284,reggaeton,reggaeton-puro,0.95,0.83,0.75,0.15,0.07,66,-13.0,0
1857,Tema 1857,121,Francisco Pérez - Debut,2021,328,flamenco,flamenco-puro,0.63,0.47,0.74,0.76,0.16,198,-24.9,0
1858,Tema 1858,154,Francisco Rodríguez - Evolución,2024,206,rap,hip-hop,0.81,0.91,0.45,0.19,0.38,85,-25.7,1
1859,Tema 1859,58,Queen - Segundo Album,2023,153,r&b,r&b-soul,0.46,0.76,0.56,0.1,0.11,181,-12.1,0
1860,Tema 1860,107,Juan Rodríguez - Cambio de Dirección,2023,188,indie,post-punk,0.7,0.27,0.36,0.66,0.3,60,-12.3,0
1861,Tema 1861,121,Francisco Pérez - Quinto,2021,285,flamenco,flamenco-pop,0.81,0.57,0.7,0.75,0.1,84,-8.1,0
1862,Tema 1862,192,Laura Green - 25 Aniversario,2021,184,flamenco,flamenco-fusión,0.67,0.79,0.54,0.97,0.37,191,-22.7,1
1863,Tema 1863,37,Ed Sheeran - Cuarto,2020,168,indie,dream-pop,0.7,0.42,0.76,0.43,0.3,132,-16.0,0
1864,Tema 1864,27,Sfdk - Cuarto,2021,248,indie,indie-pop,0.41,0.3,0.51,0.58,0.24,137,-9.3,0
1865,Tema 1865,119,María Johnson - Regreso,2024,386,clasica,opera,0.24,0.14,0.22,0.95,0.4,93,-17.8,0
1866,Tema 1866,96,Gabriel Fernández - Regreso,2021,137,clasica,musica-clasica-instrumental,0.11,0.05,0.53,0.88,0.32,72,-22.4,0
1867,Tema 1867,47,Post Malone - Debut,2021,137,rap,hip-hop,0.93,0.84,0.43,0.11,0.06,101,-16.4,0
1868,Tema 1868,3,El Guincho - 25 Aniversario,2023,367,r&b,r&b-contemporaneo,0.71,0.63,0.74,0.34,0.08,108,-12.6,0
1869,Tema 1869,148,María Pérez - Reincidencia,2023,229,r&b,smooth-jazz,0.58,0.62,0.45,0.27,0.03,127,-27.0,0
1870,Tema 1870,31,Extremoduro - Evolución,2022,383,latin,merengue,0.75,0.78,0.88,0.35,0.3,146,-14.1,0
1871,Tema 1871,48,Khalid - Quinto,2022,369,pop,synth-pop,0.68,0.59,0.88,0.26,0.33,176,-19.0,0
1872,Tema 1872,172,Carlos Smith - Nuevo,2024,254,rap,trap-latino,0.73,0.84,0.3,0.1,0.08,153,-11.2,0
1873,Tema 1873,7,Melendi - Cambio de Dirección,2021,168,electronica,techno,0.99,0.76,0.71,0.08,0.2,177,-2.1,0
1874,Tema 1874,31,Extremoduro - Cambio de Dirección,2022,184,latin,merengue,0.91,0.9,0.69,0.42,0.09,138,-16.7,0
1875,Tema 1875,142,Diego Sánchez - Segundo Album,2024,213,rock,hard-rock,0.79,0.55,0.66,0.27,0.01,190,-4.1,1
1876,Tema 1876,175,Emma Martínez - Cuarto,2020,221,r&b,r&b-contemporaneo,0.46,0.69,0.41,0.26,0.39,194,-27.0,0
1877,Tema 1877,39,Dua Lipa - 25 Aniversario,2024,388,indie,indie-rock,0.51,0.35,0.75,0.63,0.1,196,-27.6,0
1878,Tema 1878,59,The Beatles - Evolución,2024,205,pop,pop-latino,0.65,0.62,0.77,0.11,0.05,100,-9.4,1
1879,Tema 1879,43,Harry Styles - Regreso,2024,235,clasica,camara,0.21,0.26,0.23,0.76,0.4,198,-17.0,0
1880,Tema 1880,157,Alex Pérez - Reincidencia,2021,262,r&b,r&b-soul,0.65,0.55,0.64,0.39,0.13,162,-5.1,0
1881,Tema 1881,134,Emma Fernández - Reincidencia,2023,359,pop,pop-latino,0.64,0.64,0.72,0.27,0.07,94,-17.9,0
1882,Tema 1882,77,Emma Torres - Debut,2020,248,r&b,r&b-contemporaneo,0.52,0.62,0.7,0.29,0.38,113,-21.2,0
1883,Tema 1883,157,Alex Pérez - 25 Aniversario,2020,150,r&b,smooth-jazz,0.55,0.74,0.62,0.32,0.02,95,-18.0,1
1884,Tema 1884,42,Beyoncé - Reflexión,2021,320,latin,salsa,0.69,0.95,0.69,0.55,0.27,167,-19.8,0
1885,Tema 1885,50,Justin Timberlake - Cuarto,2022,156,latin,salsa,0.79,0.91,0.87,0.26,0.14,130,-19.9,1
1886,Tema 1886,103,Francisco Stone - Segundo Album,2024,197,latin,salsa,0.61,0.85,0.86,0.35,0.3,173,-11.2,1
1887,Tema 1887,71,Diplo - Reflexión,2022,125,indie,indie-rock,0.49,0.27,0.65,0.63,0.27,193,-29.5,0
1888,Tema 1888,27,Sfdk - Reflexión,2024,361,indie,indie-pop,0.41,0.23,0.59,0.58,0.04,172,-4.8,0
1889,Tema 1889,32,Taylor Swift - Cambio de Dirección,2024,352,pop,pop-urbano,0.62,0.74,0.89,0.13,0.36,78,-26.2,0
1890,Tema 1890,194,Sofia Ramírez - Evolución,2022,259,r&b,r&b-soul,0.54,0.76,0.76,0.3,0.24,157,-8.8,0
1891,Tema 1891,66,J. Cole - Segundo Album,2023,338,r&b,neo-soul,0.69,0.54,0.72,0.29,0.18,184,-17.3,0
1892,Tema 1892,58,Queen - Cambio de Dirección,2020,165,r&b,r&b-contemporaneo,0.58,0.78,0.62,0.48,0.07,121,-8.3,0
1893,Tema 1893,171,Alex Ramírez - Vueltas,2023,335,pop,pop-activo,0.72,0.74,0.74,0.27,0.34,86,-5.4,0
1894,Tema 1894,72,Bob Marley - Evolución,2022,248,electronica,trance,0.65,0.9,0.51,0.04,0.35,144,-17.0,0
1895,Tema 1895,65,Kendrick Lamar - Nuevo,2020,126,pop,pop-activo,0.72,0.59,0.5,0.25,0.04,184,-7.4,1
1896,Tema 1896,127,María Sánchez - Cuarto,2024,342,latin,merengue,0.7,0.81,0.63,0.31,0.31,86,-25.5,0
1897,Tema 1897,182,Alex González - Vueltas,2024,312,flamenco,rumba,0.76,0.77,0.67,0.92,0.04,70,-22.5,0
1898,Tema 1898,152,Emma Green - Reflexión,2020,168,r&b,r&b-soul,0.71,0.71,0.66,0.37,0.17,121,-28.7,0
1899,Tema 1899,173,Ana Brown - Evolución,2024,335,reggaeton,reggaeton-romantico,0.94,0.94,0.59,0.18,0.13,70,-21.2,0
1900,Tema 1900,113,Alex González - Vueltas,2024,387,indie,indie-rock,0.74,0.6,0.56,0.27,0.09,162,-10.3,0
1901,Tema 1901,161,Diego Sánchez - Evolución,2023,133,reggaeton,reggaeton-trap,0.82,0.97,0.78,0.16,0.15,106,-6.3,1
1902,Tema 1902,85,José Johnson - Segundo Album,2022,331,reggaeton,reggaeton-puro,0.81,0.83,0.41,0.08,0.36,176,-22.8,0
1903,Tema 1903,65,Kendrick Lamar - Nuevo,2022,300,pop,pop-urbano,0.48,0.84,0.51,0.34,0.13,130,-28.9,0
1904,Tema 1904,13,Rosalía - Nuevo,2023,254,clasica,camara,0.56,0.04,0.48,0.78,0.03,113,-28.5,0
1905,Tema 1905,141,Carlos Smith - Regreso,2022,325,rap,trap,0.73,0.62,0.6,0.1,0.14,104,-17.4,0
1906,Tema 1906,23,Camarón de la Isla - Nuevo,2022,395,clasica,camara,0.56,0.27,0.56,0.97,0.13,141,-18.6,0
1907,Tema 1907,26,Taburete - Evolución,2020,327,clasica,opera,0.41,0.19,0.44,0.82,0.39,187,-5.4,0
1908,Tema 1908,194,Sofia Ramírez - Reincidencia,2021,255,r&b,smooth-jazz,0.55,0.72,0.51,0.14,0.14,149,-17.9,0
1909,Tema 1909,113,Alex González - Nuevo,2021,206,indie,indie-folk,0.31,0.61,0.48,0.49,0.03,64,-24.8,1
1910,Tema 1910,149,David Stone - Quinto,2024,271,flamenco,flamenco-fusión,0.86,0.64,0.78,1.0,0.15,161,-21.0,0
1911,Tema 1911,20,Ricky Martin - Cuarto,2020,166,electronica,trance,0.94,0.95,0.61,0.12,0.31,163,-19.3,0
1912,Tema 1912,38,Bad Bunny - Evolución,2022,392,r&b,r&b-contemporaneo,0.6,0.75,0.68,0.11,0.13,161,-25.7,1
1913,Tema 1913,99,Gabriel González - Segundo Album,2022,162,clasica,opera,0.22,0.27,0.22,0.77,0.12,117,-11.5,0
1914,Tema 1914,11,Javier Álvarez - Cuarto,2024,199,pop,pop-latino,0.61,0.58,0.57,0.17,0.2,66,-21.9,0
1915,Tema 1915,178,Miguel González - Cuarto,2021,235,indie,dream-pop,0.77,0.43,0.33,0.56,0.13,115,-10.4,1
1916,Tema 1916,76,Ozuna - Cuarto,2020,367,r&b,smooth-jazz,0.5,0.67,0.71,0.47,0.1,166,-20.0,0
