usuario_id,edad,sexo,ciudad,tipo_suscripcion,fecha_registro,dispositivo_principal,horas_escucha_mensual
4141,19,M,Sevilla,premium,2021-05-28,pc,38
4142,20,F,Santander,premium,2022-05-13,movil,37
4143,15,No_especificado,Bilbao,premium,2023-09-29,pc,27
4144,33,F,Bilbao,free,2022-03-14,pc,21
4145,33,M,Oviedo,premium,2021-01-05,tablet,49
4146,36,M,Valladolid,free,2023-03-26,movil,33
4147,13,F,Madrid,free,2021-11-28,movil,7
4148,25,M,Madrid,free,2020-06-02,pc,19
4149,19,F,Valencia,free,2023-11-30,pc,33
4150,51,No_especificado,Girona,premium,2019-07-29,movil,48
4151,29,No_especificado,Almería,premium,2020-07-13,tablet,61
4152,13,F,Castellón,premium,2019-03-03,movil,45
4153,39,No_especificado,Santander,premium,2023-08-25,movil,32
4154,13,F,Córdoba,estudiante,2022-11-18,movil,45
4155,27,F,Huelva,familiar,2022-05-01,movil,32
4156,53,No_especificado,Castellón,premium,2022-03-16,pc,35
4157,14,M,Gijón,premium,2019-06-10,movil,43
4158,38,No_especificado,Barcelona,premium,2020-08-17,pc,45
4159,33,No_especificado,Léida,premium,2021-06-01,movil,27
4160,45,No_especificado,Oviedo,free,2021-07-19,tablet,28
4161,40,M,Castellón,premium,2020-02-04,movil,52
4162,37,F,Girona,free,2019-10-12,movil,6
4163,22,M,Jaén,premium,2020-08-24,pc,71
4164,46,No_especificado,Burgos,premium,2022-04-07,movil,22
4165,30,No_especificado,Alcalá de Henares,familiar,2019-09-23,movil,47
4166,19,F,Málaga,premium,2019-09-05,movil,50
4167,41,No_especificado,Vigo,premium,2021-06-10,movil,54
4168,24,No_especificado,Orense,free,2019-09-19,movil,27
4169,23,No_especificado,Getafe,free,2021-09-16,tablet,26
4170,44,F,Alcalá de Henares,premium,2019-11-19,movil,3
4171,37,No_especificado,Oviedo,premium,2019-04-02,pc,14
4172,42,F,Córdoba,free,2020-02-27,tablet,10
4173,13,F,Valladolid,free,2020-07-14,tablet,30
4174,32,M,Santander,premium,2023-08-23,movil,25
4175,13,M,Orense,premium,2020-10-19,tablet,41
4176,13,No_especificado,Tarragona,premium,2022-05-14,movil,23
4177,29,M,Bilbao,premium,2021-01-11,movil,25
4178,33,M,Madrid,familiar,2022-07-05,movil,104
4179,26,M,Santander,premium,2020-02-12,pc,47
4180,52,M,Lugo,premium,2020-07-11,movil,21
4181,42,F,Toledo,premium,2020-08-13,movil,66
4182,38,M,Alicante,premium,2019-01-14,movil,70
4183,31,No_especificado,Gijón,premium,2020-06-12,tablet,33
4184,41,M,Gijón,familiar,2022-12-01,movil,93
4185,41,M,Girona,premium,2021-11-14,movil,45
4186,19,M,Jerez,free,2023-11-29,pc,22
4187,39,No_especificado,Valladolid,premium,2022-11-12,pc,65
4188,22,M,Bilbao,estudiante,2019-08-24,movil,57
4189,13,M,Málaga,premium,2020-03-20,movil,64
4190,18,No_especificado,Orense,premium,2019-06-15,tablet,60
4191,14,M,Alcalá de Henares,premium,2019-11-05,pc,65
4192,31,F,Castellón,familiar,2021-08-06,movil,36
4193,36,F,Salamanca,premium,2022-10-23,pc,33
4194,36,F,Oviedo,premium,2023-05-09,movil,39
4195,13,M,Getafe,estudiante,2020-03-12,movil,25
4196,22,No_especificado,Valladolid,premium,2020-02-05,movil,72
4197,38,No_especificado,Valladolid,premium,2020-10-06,smart_speaker,77
4198,47,M,Burgos,premium,2020-02-19,pc,34
4199,25,F,Orense,premium,2022-10-23,movil,36
4200,19,M,Santander,premium,2019-04-05,movil,8
4201,27,F,Toledo,familiar,2022-02-08,movil,21
4202,27,F,Palma,premium,2019-01-15,movil,87
4203,21,F,Huelva,estudiante,2021-02-16,movil,54
4204,38,No_especificado,Córdoba,familiar,2022-01-11,pc,68
4205,31,F,Lugo,premium,2021-07-03,movil,37
4206,25,M,Jaén,free,2020-10-03,pc,5
4207,38,M,Alcalá de Henares,premium,2022-02-11,pc,10
4208,39,F,Córdoba,premium,2021-03-22,movil,16
4209,39,M,Jaén,free,2023-09-20,pc,14
4210,13,M,Badajoz,free,2023-06-07,tablet,28
4211,39,No_especificado,Alicante,familiar,2019-02-01,movil,46
4212,36,F,Castellón,premium,2019-10-19,movil,0
4213,13,F,Tarragona,premium,2020-12-22,tablet,70
4214,25,M,Salamanca,premium,2019-05-22,movil,7
4215,19,F,Bilbao,premium,2023-07-19,pc,26
4216,26,M,Toledo,free,2023-08-04,tablet,14
4217,30,No_especificado,Léida,premium,2019-12-04,movil,43
4218,44,F,Barcelona,premium,2019-07-08,tablet,53
4219,33,M,Tarragona,free,2020-04-08,movil,37
4220,23,F,Cádiz,free,2023-02-22,pc,1
4221,42,No_especificado,Getafe,premium,2022-07-07,pc,47
4222,29,No_especificado,Málaga,free,2023-09-12,movil,10
4223,20,M,Córdoba,estudiante,2019-08-25,movil,71
4224,39,F,Badajoz,premium,2020-03-21,pc,60
4225,37,M,Lugo,premium,2019-09-19,smart_speaker,56
4226,29,M,Salamanca,premium,2020-03-15,movil,41
4227,42,M,Burgos,free,2020-06-24,movil,14
4228,32,F,Madrid,premium,2020-08-16,tablet,28
4229,20,F,Orense,premium,2020-03-23,pc,40
4230,18,F,Jerez,premium,2021-08-23,pc,60
4231,13,M,Jerez,premium,2019-02-06,movil,46
4232,29,F,Vigo,premium,2019-01-26,movil,8
4233,22,F,Córdoba,free,2019-11-28,smart_speaker,23
4234,33,M,Alicante,familiar,2023-11-08,movil,53
4235,36,No_especificado,Córdoba,familiar,2019-09-05,pc,56
4236,28,No_especificado,Getafe,premium,2023-11-07,tablet,50
4237,39,No_especificado,Badajoz,familiar,2023-04-11,movil,39
4238,22,No_especificado,Salamanca,premium,2022-05-11,movil,31
4239,24,F,Cádiz,free,2022-08-11,tablet,41
4240,34,No_especificado,Palma,premium,2022-09-18,tablet,22
4241,20,F,Vigo,premium,2019-03-08,tablet,52
4242,17,M,Bilbao,estudiante,2020-01-08,movil,31
4243,44,F,Salamanca,free,2020-11-27,pc,10
4244,39,No_especificado,Málaga,premium,2019-08-19,pc,70
4245,19,F,Castellón,estudiante,2019-07-20,pc,27
4246,24,M,Barcelona,free,2023-11-23,movil,3
4247,29,No_especificado,Málaga,premium,2021-08-28,movil,40
4248,32,No_especificado,Toledo,premium,2023-06-05,movil,72
4249,37,No_especificado,Bilbao,premium,2019-06-20,pc,54
4250,13,No_especificado,Castellón,premium,2021-01-10,pc,53
4251,48,No_especificado,Cádiz,premium,2022-03-18,tablet,0
4252,36,No_especificado,Almería,familiar,2021-10-20,movil,55
4253,17,M,Salamanca,premium,2023-04-12,movil,61
4254,48,No_especificado,Vigo,familiar,2020-11-20,movil,83
4255,23,F,Jerez,premium,2021-05-25,movil,26
4256,29,F,Salamanca,premium,2021-01-09,movil,62
4257,23,M,Tarragona,premium,2019-07-02,movil,39
4258,61,M,Castellón,premium,2020-03-26,smart_speaker,66
4259,41,M,Tarragona,premium,2020-01-02,smart_speaker,15
4260,19,M,Granada,premium,2020-02-15,movil,46
4261,15,F,Vigo,premium,2019-08-24,movil,77
4262,44,M,Zaragoza,premium,2019-06-17,movil,34
4263,49,F,Orense,free,2019-01-01,movil,19
4264,59,M,Getafe,premium,2020-05-29,movil,47
4265,34,M,Badajoz,premium,2022-04-13,movil,72
4266,43,No_especificado,Orense,premium,2021-03-17,movil,55
4267,26,F,Jerez,free,2022-12-12,tablet,27
4268,18,No_especificado,Málaga,premium,2020-12-02,movil,48
4269,14,No_especificado,Barcelona,estudiante,2021-02-20,movil,5
4270,28,F,Jerez,premium,2022-09-26,tablet,70
4271,39,M,Vigo,premium,2019-08-31,movil,43
4272,48,M,Jerez,free,2020-01-07,movil,11
4273,13,M,Sevilla,premium,2021-01-15,movil,1
4274,13,No_especificado,Léida,premium,2019-11-21,movil,61
4275,20,No_especificado,Jaén,estudiante,2019-08-01,tablet,61
4276,47,F,Cádiz,premium,2022-10-28,pc,22
4277,33,F,Jerez,premium,2019-01-15,movil,55
4278,17,F,Bilbao,free,2023-09-04,pc,40
4279,24,M,Murcia,estudiante,2023-02-04,pc,40
4280,53,No_especificado,Huelva,familiar,2021-11-06,movil,75
4281,39,No_especificado,Getafe,premium,2023-03-25,movil,72
4282,20,No_especificado,Santander,free,2022-10-11,tablet,38
4283,21,F,Lugo,premium,2021-02-14,movil,34
4284,24,No_especificado,Oviedo,estudiante,2023-08-26,movil,34
4285,37,M,Getafe,premium,2020-07-14,pc,50
4286,22,M,Alcalá de Henares,free,2020-02-16,movil,30
4287,24,F,Huelva,free,2023-12-18,movil,15
4288,28,No_especificado,Vigo,premium,2023-07-14,tablet,54
4289,32,F,Orense,familiar,2021-06-29,movil,49
4290,38,No_especificado,Badajoz,premium,2023-08-05,movil,40
4291,20,F,Málaga,premium,2020-12-15,movil,15
4292,39,No_especificado,Almería,premium,2020-07-17,pc,45
4293,30,F,Valencia,familiar,2023-01-08,tablet,91
4294,22,F,Almería,premium,2021-06-25,movil,17
4295,28,M,Gijón,premium,2022-10-23,pc,51
4296,24,F,Burgos,estudiante,2023-12-05,movil,86
4297,13,F,Barcelona,free,2020-04-30,pc,36
4298,37,F,Valencia,premium,2023-05-02,tablet,54
4299,13,F,Toledo,estudiante,2021-12-25,movil,82
4300,15,F,Vigo,free,2022-04-03,pc,12
4301,25,M,Almería,premium,2021-04-13,pc,53
4302,35,No_especificado,Orense,premium,2019-03-29,movil,62
4303,37,M,Jaén,premium,2020-03-29,movil,50
4304,32,F,Málaga,premium,2020-12-21,movil,23
4305,18,M,Murcia,free,2023-07-19,tablet,33
4306,38,M,Burgos,familiar,2019-07-31,movil,81
4307,21,M,Getafe,free,2021-01-09,pc,33
4308,14,F,Huelva,premium,2020-02-26,tablet,66
4309,24,F,Jerez,free,2020-07-29,movil,45
4310,13,F,Huelva,premium,2023-03-07,movil,80
4311,23,M,Girona,free,2020-02-07,movil,14
4312,30,F,Badajoz,premium,2019-08-17,pc,31
4313,27,M,Oviedo,premium,2023-08-03,movil,30
4314,19,M,Barcelona,estudiante,2020-01-02,movil,62
4315,17,F,Alicante,premium,2022-10-28,movil,29
4316,13,F,Tarragona,estudiante,2021-11-26,movil,37
4317,43,F,Jaén,free,2020-02-19,tablet,7
4318,19,M,Huelva,premium,2019-06-28,smart_speaker,48
4319,23,F,Léida,free,2023-11-01,movil,53
4320,26,F,Orense,premium,2022-04-23,movil,51
4321,39,F,Murcia,premium,2021-04-19,movil,63
4322,30,M,Vigo,free,2023-10-29,pc,17
4323,52,F,Sevilla,premium,2021-09-11,movil,43
4324,22,No_especificado,Alicante,free,2019-11-24,tablet,10
4325,13,No_especificado,Vigo,premium,2019-07-14,movil,61
4326,13,M,Granada,estudiante,2021-10-04,pc,49
4327,25,No_especificado,Orense,premium,2020-09-01,movil,89
4328,13,No_especificado,Salamanca,estudiante,2020-05-23,movil,27
4329,26,F,Madrid,premium,2020-11-15,tablet,41
4330,21,M,Girona,estudiante,2022-03-31,movil,47
4331,13,F,Cádiz,free,2019-09-01,movil,25
4332,13,F,Valencia,estudiante,2021-10-12,tablet,49
4333,20,M,Tarragona,free,2021-06-22,movil,35
4334,49,M,Madrid,premium,2020-04-11,movil,38
4335,44,F,Jerez,free,2020-03-12,tablet,15
4336,16,No_especificado,Oviedo,premium,2022-11-14,tablet,79
4337,34,F,Córdoba,premium,2021-09-08,tablet,45
4338,36,M,Granada,premium,2019-08-30,movil,50
4339,27,No_especificado,Almería,familiar,2023-06-10,pc,20
4340,24,F,Almería,premium,2023-02-23,movil,57
4341,26,No_especificado,Orense,familiar,2020-10-28,movil,87
4342,32,F,Badajoz,premium,2020-07-01,movil,27
4343,13,No_especificado,Burgos,estudiante,2023-03-01,pc,46
4344,21,M,Valencia,premium,2021-08-02,movil,51
4345,19,M,Santander,premium,2019-11-13,movil,32
4346,40,M,Alicante,premium,2023-03-03,pc,47
4347,19,No_especificado,Valencia,premium,2019-09-24,movil,45
4348,44,No_especificado,Vigo,premium,2021-02-19,pc,50
4349,35,No_especificado,Palma,premium,2020-05-18,movil,29
4350,40,F,Badajoz,premium,2019-01-07,smart_speaker,91
4351,18,No_especificado,Alicante,estudiante,2023-07-04,movil,20
4352,30,M,Murcia,premium,2022-10-30,tablet,62
4353,26,M,Alicante,premium,2019-10-26,tablet,23
4354,26,F,Salamanca,familiar,2019-07-11,pc,77
4355,23,M,Barcelona,premium,2020-08-21,tablet,57
4356,41,No_especificado,Córdoba,free,2022-12-04,movil,23
4357,27,F,Orense,free,2019-09-16,smart_speaker,32
4358,17,No_especificado,Alicante,estudiante,2023-05-21,movil,26
4359,24,M,Castellón,premium,2020-08-31,pc,35
4360,18,M,Orense,premium,2021-01-05,pc,81
4361,54,No_especificado,Léida,premium,2023-12-18,tablet,37
4362,29,No_especificado,Valladolid,premium,2020-07-08,tablet,41
4363,41,No_especificado,Burgos,familiar,2020-04-29,movil,99
4364,13,M,Palma,premium,2021-09-22,movil,54
4365,13,No_especificado,Córdoba,free,2021-06-13,pc,46
4366,33,No_especificado,Castellón,familiar,2023-11-13,tablet,35
4367,25,M,Cádiz,familiar,2021-01-17,movil,51
4368,34,No_especificado,Orense,premium,2022-09-16,pc,65
4369,14,F,Valencia,premium,2020-05-14,movil,81
4370,47,No_especificado,Huelva,free,2023-01-30,movil,6
4371,28,F,Tarragona,premium,2020-06-20,tablet,79
4372,42,M,Santander,premium,2019-01-31,movil,38
4373,37,No_especificado,Oviedo,premium,2022-04-13,pc,104
4374,29,F,Barcelona,premium,2021-11-11,tablet,32
4375,30,F,Getafe,premium,2022-12-28,pc,49
4376,21,F,Barcelona,free,2021-06-27,movil,26
4377,13,F,Castellón,estudiante,2023-05-25,movil,33
4378,37,M,Cádiz,premium,2023-10-30,pc,9
4379,38,M,Lugo,premium,2023-03-30,movil,4
4380,13,F,Léida,premium,2023-05-09,pc,35
4381,31,F,Girona,premium,2021-10-06,movil,71
4382,28,M,Cádiz,premium,2020-08-04,pc,40
4383,34,M,Lugo,familiar,2021-07-05,movil,33
4384,29,No_especificado,Almería,free,2021-09-15,movil,2
4385,28,M,Girona,premium,2019-05-08,pc,42
4386,18,F,Oviedo,premium,2022-01-26,tablet,48
4387,29,No_especificado,Getafe,premium,2021-08-03,pc,68
4388,13,M,Huelva,estudiante,2021-05-23,tablet,48
4389,18,F,Getafe,free,2022-09-11,pc,33
4390,37,F,Cádiz,premium,2022-04-15,movil,55
4391,19,M,Léida,free,2021-06-01,tablet,33
4392,13,M,Alcalá de Henares,premium,2020-09-08,pc,10
4393,13,M,Girona,free,2019-10-30,movil,19
4394,36,M,Zaragoza,premium,2020-08-02,movil,0
4395,43,No_especificado,Granada,familiar,2020-07-19,tablet,63
4396,13,No_especificado,Sevilla,free,2019-04-25,tablet,21
4397,41,F,Almería,premium,2023-06-07,smart_speaker,56
4398,41,F,Cádiz,free,2021-06-10,movil,0
4399,23,F,Salamanca,estudiante,2020-02-21,smart_speaker,26
4400,48,No_especificado,Jaén,premium,2022-12-03,smart_speaker,57
4401,62,F,Lugo,familiar,2019-04-21,pc,45
4402,19,F,Madrid,premium,2020-09-09,pc,42
4403,44,M,Barcelona,familiar,2021-10-26,pc,49
4404,29,F,Granada,premium,2019-06-12,pc,46
4405,28,F,Jaén,premium,2022-02-19,movil,31
4406,26,No_especificado,Jerez,premium,2022-04-09,movil,41
4407,27,F,Valencia,premium,2023-05-14,movil,63
4408,49,M,Zaragoza,familiar,2022-09-30,pc,34
4409,23,No_especificado,Orense,premium,2021-11-02,movil,28
4410,30,M,Málaga,premium,2019-03-10,pc,34
4411,30,No_especificado,Granada,premium,2022-05-08,pc,67
4412,13,M,Murcia,free,2019-03-31,movil,27
4413,22,M,Granada,free,2022-11-05,movil,26
4414,17,M,Huelva,premium,2020-05-12,movil,68
4415,38,M,Almería,premium,2022-01-17,movil,56
4416,37,M,Zaragoza,premium,2022-02-20,movil,30
4417,20,F,Oviedo,premium,2021-07-10,movil,60
4418,18,F,Léida,premium,2021-06-04,pc,73
4419,24,F,Córdoba,premium,2023-02-22,pc,55
4420,53,No_especificado,Málaga,free,2020-01-16,movil,9
4421,28,F,Huelva,premium,2020-08-21,pc,66
4422,39,F,Tarragona,premium,2020-07-16,movil,38
4423,21,No_especificado,Granada,estudiante,2023-04-19,movil,44
4424,45,F,Huelva,premium,2021-04-12,movil,39
4425,28,No_especificado,Burgos,premium,2021-11-27,pc,36
4426,36,F,Léida,free,2023-08-17,pc,22
4427,15,No_especificado,Palma,estudiante,2020-09-29,movil,25
4428,13,M,Tarragona,premium,2020-06-10,movil,28
4429,37,No_especificado,Santander,premium,2020-05-25,pc,71
4430,36,F,Vigo,free,2020-09-28,movil,28
4431,26,F,Madrid,premium,2019-11-09,movil,60
4432,31,No_especificado,Madrid,premium,2023-10-01,pc,81
4433,26,F,Gijón,premium,2023-04-18,pc,71
4434,38,F,Orense,familiar,2019-05-11,movil,82
4435,13,No_especificado,Murcia,estudiante,2023-09-16,movil,73
4436,26,M,Almería,free,2022-09-23,pc,13
4437,13,No_especificado,Córdoba,premium,2020-06-29,pc,44
4438,28,M,Sevilla,premium,2020-04-08,movil,18
4439,13,No_especificado,Gijón,premium,2019-04-20,movil,54
4440,38,M,Salamanca,familiar,2021-11-20,pc,65
4441,41,No_especificado,Orense,premium,2020-10-31,tablet,43
4442,27,F,Santander,premium,2020-11-02,movil,26
4443,13,F,Léida,premium,2022-09-18,pc,82
4444,41,F,Jerez,premium,2021-10-25,tablet,17
4445,29,M,Castellón,premium,2020-11-21,pc,42
4446,24,F,Jaén,free,2022-08-27,pc,13
4447,32,No_especificado,Badajoz,premium,2020-03-15,pc,61
4448,32,M,Jerez,familiar,2019-03-16,tablet,56
4449,26,F,Castellón,premium,2020-01-31,movil,63
4450,33,M,Valencia,familiar,2019-05-06,pc,62
4451,27,No_especificado,Lugo,premium,2021-06-02,movil,51
4452,22,M,Cádiz,premium,2019-10-09,movil,61
4453,15,No_especificado,Málaga,free,2022-03-16,movil,13
4454,35,No_especificado,Barcelona,familiar,2023-07-06,movil,26
4455,13,M,Almería,premium,2020-04-03,movil,46
4456,13,F,Sevilla,premium,2022-01-17,tablet,19
4457,37,M,Murcia,free,2023-09-02,movil,16
4458,43,F,Huelva,free,2021-04-21,pc,1
4459,26,F,Sevilla,premium,2023-05-16,movil,52
4460,13,No_especificado,Bilbao,free,2019-01-04,movil,35
4461,34,No_especificado,Lugo,premium,2022-06-14,tablet,12
4462,27,F,Valencia,familiar,2019-03-20,pc,71
4463,20,M,Orense,premium,2020-07-01,movil,15
4464,31,No_especificado,Oviedo,premium,2022-04-03,tablet,89
4465,23,No_especificado,Barcelona,estudiante,2020-11-14,movil,89
4466,18,No_especificado,Murcia,estudiante,2020-12-20,movil,55
4467,37,M,Oviedo,premium,2020-03-17,movil,44
4468,24,M,Valencia,premium,2020-10-01,smart_speaker,59
4469,50,F,Jaén,familiar,2023-02-07,movil,69
4470,21,M,Toledo,estudiante,2019-03-24,pc,45
4471,58,M,Córdoba,premium,2019-08-11,movil,47
4472,20,F,Santander,premium,2023-07-04,pc,22
4473,13,M,Oviedo,estudiante,2021-07-04,tablet,59
4474,35,M,Oviedo,premium,2020-05-18,tablet,37
4475,27,F,Almería,free,2023-06-27,movil,2
4476,29,F,Castellón,free,2021-03-26,movil,27
4477,21,M,Vigo,estudiante,2019-06-27,movil,92
4478,17,F,Lugo,estudiante,2019-02-15,smart_speaker,57
4479,38,F,Burgos,premium,2020-11-10,movil,43
4480,25,M,Sevilla,premium,2022-10-13,movil,16
4481,44,F,Sevilla,free,2019-10-22,pc,17
4482,34,M,Madrid,premium,2023-12-27,movil,58
4483,20,No_especificado,Huelva,estudiante,2022-01-31,tablet,45
4484,44,M,Burgos,premium,2021-08-04,movil,22
4485,53,M,Málaga,familiar,2022-11-30,pc,37
4486,13,F,Granada,premium,2023-07-18,tablet,47
4487,54,M,Toledo,free,2023-04-06,movil,0
4488,26,No_especificado,Cádiz,premium,2020-07-12,movil,54
4489,28,No_especificado,Burgos,premium,2019-06-17,pc,52
4490,19,F,Sevilla,estudiante,2021-06-24,movil,35
4491,26,M,Orense,premium,2020-04-10,movil,22
4492,27,F,Badajoz,free,2021-04-24,movil,14
4493,22,No_especificado,Santander,premium,2023-02-22,pc,51
4494,13,No_especificado,Valencia,free,2020-09-15,movil,16
4495,55,M,Burgos,free,2022-12-25,pc,3
4496,43,F,Bilbao,premium,2019-04-13,movil,46
4497,20,F,Cádiz,premium,2023-01-21,movil,18
4498,29,M,Almería,premium,2019-01-14,smart_speaker,74
4499,23,F,Tarragona,premium,2020-02-01,pc,43
4500,40,M,Oviedo,premium,2019-09-02,tablet,51
4501,13,M,Léida,premium,2021-07-08,smart_speaker,46
4502,46,M,Jerez,free,2019-01-22,pc,19
4503,13,F,Sevilla,estudiante,2019-08-16,pc,59
4504,25,No_especificado,Palma,premium,2022-02-04,movil,8
4505,13,M,Salamanca,estudiante,2022-07-09,tablet,74
4506,19,M,Léida,estudiante,2022-08-07,pc,27
4507,27,F,Orense,premium,2019-08-11,movil,32
4508,29,F,Valencia,premium,2020-12-27,pc,40
4509,13,No_especificado,Almería,premium,2022-11-12,movil,34
4510,33,No_especificado,Zaragoza,premium,2019-04-28,movil,45
4511,27,No_especificado,Málaga,premium,2023-05-06,pc,83
4512,36,M,Almería,premium,2023-01-09,pc,62
4513,26,M,Alcalá de Henares,premium,2020-08-11,movil,49
4514,22,No_especificado,Badajoz,premium,2023-01-20,movil,60
4515,26,No_especificado,Oviedo,premium,2023-11-17,movil,49
4516,29,No_especificado,Santander,premium,2022-03-15,movil,44
4517,63,F,Barcelona,free,2022-09-21,tablet,10
4518,19,F,Cádiz,premium,2019-01-14,tablet,58
4519,20,M,Jaén,premium,2022-01-06,movil,39
4520,14,M,Murcia,estudiante,2021-07-10,movil,62
4521,34,M,Getafe,free,2019-02-23,pc,15
4522,36,No_especificado,Alcalá de Henares,premium,2023-06-02,smart_speaker,7
4523,19,M,Huelva,premium,2021-11-15,smart_speaker,41
4524,13,M,Barcelona,estudiante,2022-05-26,movil,6
4525,24,F,Madrid,estudiante,2022-04-18,pc,67
4526,43,No_especificado,Madrid,premium,2023-07-27,pc,34
4527,36,M,Sevilla,premium,2023-11-22,pc,57
4528,42,No_especificado,Vigo,free,2022-09-27,movil,14
4529,13,No_especificado,Orense,free,2021-08-03,movil,21
4530,15,F,Sevilla,premium,2019-06-23,movil,30
4531,24,M,Alcalá de Henares,free,2021-11-03,pc,14
4532,29,M,Santander,free,2021-05-24,smart_speaker,30
4533,23,No_especificado,Vigo,premium,2020-09-18,pc,52
4534,28,F,Granada,premium,2022-07-25,smart_speaker,63
4535,25,F,Alicante,premium,2022-04-29,pc,43
4536,23,F,Alicante,estudiante,2020-02-24,movil,45
4537,18,No_especificado,Jerez,premium,2023-06-21,movil,27
4538,37,No_especificado,Murcia,premium,2020-12-21,movil,23
4539,24,M,Huelva,free,2021-08-14,movil,35
4540,23,No_especificado,Orense,premium,2021-05-02,tablet,61
4541,20,No_especificado,Alicante,premium,2022-02-02,movil,23
4542,13,No_especificado,Girona,free,2020-06-20,movil,39
4543,14,F,Girona,premium,2021-07-12,tablet,59
4544,16,No_especificado,Santander,premium,2022-09-02,movil,71
4545,54,M,Cádiz,premium,2021-03-02,movil,11
4546,14,M,Murcia,premium,2020-12-19,pc,60
4547,34,M,Granada,free,2019-05-07,movil,31
4548,21,F,Alicante,premium,2019-11-01,tablet,84
4549,29,No_especificado,Málaga,premium,2022-03-10,movil,20
4550,24,M,Salamanca,premium,2021-01-26,pc,20
4551,47,No_especificado,Zaragoza,free,2020-05-17,movil,10
4552,33,M,Valencia,premium,2020-10-19,movil,35
4553,20,No_especificado,Jaén,premium,2021-02-04,movil,6
4554,35,F,Murcia,premium,2021-05-17,movil,70
4555,17,No_especificado,Gijón,premium,2023-05-08,movil,14
4556,37,F,Lugo,premium,2019-09-11,movil,12
4557,42,F,Granada,free,2020-08-17,pc,6
4558,14,M,Palma,premium,2023-06-28,movil,49
4559,15,M,Léida,free,2022-08-13,pc,9
4560,32,M,Almería,premium,2022-03-08,movil,0
4561,47,F,Cádiz,premium,2023-09-10,pc,45
4562,13,F,Burgos,premium,2021-09-14,pc,24
