"usuario_id";"edad";"sexo";"ciudad";"tipo_suscripcion";"fecha_registro";"dispositivo_principal";"horas_escucha_mensual";"total_reproducciones";"canciones_distintas";"artistas_distintos";"ratio_completadas";"modo_reproduccion_favorito";"reproducciones_fin_semana";"generos_distintos";"genero_favorito";"puntuacion_media_dada"
4477;21;"M";"Vigo";"estudiante";"2019-06-27";"movil";92;12;12;12;0.75;"album";33.33;7;"r&b";2.83
4478;17;"F";"Lugo";"estudiante";"2019-02-15";"smart_speaker";57;8;8;8;0.625;"recomendacion";25.0;6;"clasica";3.0
4479;38;"F";"Burgos";"premium";"2020-11-10";"movil";43;8;8;8;0.625;"album";0.0;6;"rap";3.25
4480;25;"M";"Sevilla";"premium";"2022-10-13";"movil";16;7;7;7;0.7143;"radio";0.0;5;"r&b";0.0
4481;44;"F";"Sevilla";"free";"2019-10-22";"pc";17;9;9;9;0.8889;"playlist";11.11;7;"flamenco";4.0
4482;34;"M";"Madrid";"premium";"2023-12-27";"movil";58;9;9;8;1.0;"busqueda";33.33;6;"pop";4.0
4483;20;"No_especificado";"Huelva";"estudiante";"2022-01-31";"tablet";45;17;17;16;0.6471;"recomendacion";11.76;9;"latin";3.0
4484;44;"M";"Burgos";"premium";"2021-08-04";"movil";22;11;11;11;0.8182;"radio";27.27;7;"rock";4.0
4485;53;"M";"Málaga";"familiar";"2022-11-30";"pc";37;7;7;7;0.5714;"radio";0.0;5;"indie";4.33
4486;13;"F";"Granada";"premium";"2023-07-18";"tablet";47;15;15;15;0.8667;"recomendacion";33.33;8;"rap";4.0
4487;54;"M";"Toledo";"free";"2023-04-06";"movil";0;14;14;14;0.7143;"recomendacion";7.14;10;"electronica";5.0
4488;26;"No_especificado";"Cádiz";"premium";"2020-07-12";"movil";54;7;7;7;0.5714;"radio";42.86;5;"r&b";3.0
4489;28;"No_especificado";"Burgos";"premium";"2019-06-17";"pc";52;6;6;6;0.8333;"playlist";33.33;5;"rock";4.33
4490;19;"F";"Sevilla";"estudiante";"2021-06-24";"movil";35;14;14;14;0.6429;"radio";21.43;7;"r&b";3.5
4491;26;"M";"Orense";"premium";"2020-04-10";"movil";22;11;11;10;0.7273;"playlist";36.36;8;"clasica";0.0
4492;27;"F";"Badajoz";"free";"2021-04-24";"movil";14;8;8;7;0.5;"recomendacion";0.0;5;"r&b";3.8
4493;22;"No_especificado";"Santander";"premium";"2023-02-22";"pc";51;17;17;17;1.0;"recomendacion";17.65;9;"indie";4.5
4494;13;"No_especificado";"Valencia";"free";"2020-09-15";"movil";16;6;6;6;0.5;"busqueda";33.33;5;"r&b";4.0
4495;55;"M";"Burgos";"free";"2022-12-25";"pc";3;14;14;14;0.5;"busqueda";28.57;8;"r&b";3.0
4496;43;"F";"Bilbao";"premium";"2019-04-13";"movil";46;6;6;6;0.8333;"recomendacion";83.33;5;"flamenco";4.25
4497;20;"F";"Cádiz";"premium";"2023-01-21";"movil";18;14;14;13;0.5714;"playlist";35.71;7;"rock";4.0
4498;29;"M";"Almería";"premium";"2019-01-14";"smart_speaker";74;9;9;9;0.6667;"recomendacion";33.33;6;"reggaeton";2.0
4499;23;"F";"Tarragona";"premium";"2020-02-01";"pc";43;12;12;11;0.6667;"album";50.0;7;"r&b";4.0
4500;40;"M";"Oviedo";"premium";"2019-09-02";"tablet";51;8;8;7;1.0;"playlist";12.5;4;"clasica";4.0
4501;13;"M";"Léida";"premium";"2021-07-08";"smart_speaker";46;15;15;14;0.6;"playlist";53.33;9;"pop";5.0
4502;46;"M";"Jerez";"free";"2019-01-22";"pc";19;11;11;10;0.6364;"playlist";27.27;6;"indie";4.67
4503;13;"F";"Sevilla";"estudiante";"2019-08-16";"pc";59;9;9;9;0.3333;"radio";22.22;6;"rock";0.0
4504;25;"No_especificado";"Palma";"premium";"2022-02-04";"movil";8;11;11;11;0.5455;"album";54.55;8;"rap";3.67
4505;13;"M";"Salamanca";"estudiante";"2022-07-09";"tablet";74;15;15;13;0.8;"busqueda";20.0;7;"r&b";2.0
4506;19;"M";"Léida";"estudiante";"2022-08-07";"pc";27;4;4;4;0.5;"playlist";0.0;4;"rock";3.4
4507;27;"F";"Orense";"premium";"2019-08-11";"movil";32;6;6;6;0.8333;"playlist";16.67;5;"rap";3.33
4508;29;"F";"Valencia";"premium";"2020-12-27";"pc";40;7;7;7;0.5714;"playlist";42.86;6;"rap";4.5
4509;13;"No_especificado";"Almería";"premium";"2022-11-12";"movil";34;11;11;11;0.8182;"album";45.45;5;"rock";4.0
4510;33;"No_especificado";"Zaragoza";"premium";"2019-04-28";"movil";45;10;10;10;0.7;"busqueda";40.0;6;"r&b";2.25
4511;27;"No_especificado";"Málaga";"premium";"2023-05-06";"pc";83;6;6;6;0.5;"radio";50.0;4;"flamenco";4.5
4512;36;"M";"Almería";"premium";"2023-01-09";"pc";62;12;12;12;0.4167;"busqueda";16.67;6;"flamenco";3.5
4513;26;"M";"Alcalá de Henares";"premium";"2020-08-11";"movil";49;12;12;12;0.8333;"playlist";41.67;7;"indie";5.0
4514;22;"No_especificado";"Badajoz";"premium";"2023-01-20";"movil";60;9;9;9;0.6667;"playlist";11.11;5;"rock";4.4
4515;26;"No_especificado";"Oviedo";"premium";"2023-11-17";"movil";49;10;10;9;0.6;"radio";20.0;7;"rock";4.5
4516;29;"No_especificado";"Santander";"premium";"2022-03-15";"movil";44;9;9;9;0.8889;"album";44.44;4;"flamenco";4.33
4517;63;"F";"Barcelona";"free";"2022-09-21";"tablet";10;15;15;15;0.6;"radio";13.33;6;"reggaeton";4.0
4518;19;"F";"Cádiz";"premium";"2019-01-14";"tablet";58;14;14;14;0.7857;"album";28.57;8;"electronica";5.0
4519;20;"M";"Jaén";"premium";"2022-01-06";"movil";39;14;14;14;0.7857;"radio";21.43;9;"indie";3.33
4520;14;"M";"Murcia";"estudiante";"2021-07-10";"movil";62;8;8;8;0.75;"recomendacion";37.5;5;"rap";4.0
4521;34;"M";"Getafe";"free";"2019-02-23";"pc";15;17;17;16;0.7647;"radio";17.65;8;"rap";3.0
4522;36;"No_especificado";"Alcalá de Henares";"premium";"2023-06-02";"smart_speaker";7;14;14;13;0.3571;"recomendacion";14.29;8;"latin";3.75
4523;19;"M";"Huelva";"premium";"2021-11-15";"smart_speaker";41;10;10;10;0.7;"recomendacion";20.0;6;"clasica";4.0
4524;13;"M";"Barcelona";"estudiante";"2022-05-26";"movil";6;9;9;9;0.5556;"recomendacion";44.44;6;"clasica";3.0
4525;24;"F";"Madrid";"estudiante";"2022-04-18";"pc";67;10;10;10;0.7;"radio";40.0;5;"r&b";2.5
4526;43;"No_especificado";"Madrid";"premium";"2023-07-27";"pc";34;12;12;11;0.75;"playlist";33.33;8;"clasica";4.0
4527;36;"M";"Sevilla";"premium";"2023-11-22";"pc";57;10;10;10;0.9;"radio";30.0;7;"r&b";4.0
4528;42;"No_especificado";"Vigo";"free";"2022-09-27";"movil";14;5;5;5;0.6;"busqueda";20.0;4;"latin";4.0
4529;13;"No_especificado";"Orense";"free";"2021-08-03";"movil";21;12;12;12;0.4167;"playlist";25.0;8;"indie";3.33
4530;15;"F";"Sevilla";"premium";"2019-06-23";"movil";30;13;13;12;0.6923;"album";23.08;5;"pop";4.17
4531;24;"M";"Alcalá de Henares";"free";"2021-11-03";"pc";14;8;8;8;0.75;"playlist";25.0;6;"r&b";3.25
4532;29;"M";"Santander";"free";"2021-05-24";"smart_speaker";30;6;6;6;1.0;"album";66.67;6;"flamenco";4.0
4533;23;"No_especificado";"Vigo";"premium";"2020-09-18";"pc";52;8;8;7;0.875;"busqueda";12.5;6;"latin";0.0
4534;28;"F";"Granada";"premium";"2022-07-25";"smart_speaker";63;7;7;7;0.7143;"recomendacion";28.57;6;"indie";3.0
4535;25;"F";"Alicante";"premium";"2022-04-29";"pc";43;15;15;14;0.8;"album";13.33;9;"indie";1.0
4536;23;"F";"Alicante";"estudiante";"2020-02-24";"movil";45;4;4;4;0.75;"busqueda";25.0;3;"reggaeton";3.0
4537;18;"No_especificado";"Jerez";"premium";"2023-06-21";"movil";27;17;17;16;0.8235;"busqueda";35.29;8;"clasica";4.0
4538;37;"No_especificado";"Murcia";"premium";"2020-12-21";"movil";23;9;9;9;0.4444;"playlist";22.22;6;"flamenco";3.67
4539;24;"M";"Huelva";"free";"2021-08-14";"movil";35;10;10;10;0.7;"recomendacion";0.0;7;"rap";3.5
4540;23;"No_especificado";"Orense";"premium";"2021-05-02";"tablet";61;7;7;7;0.4286;"radio";14.29;5;"flamenco";4.25
4541;20;"No_especificado";"Alicante";"premium";"2022-02-02";"movil";23;13;13;13;0.8462;"album";30.77;9;"indie";4.0
4542;13;"No_especificado";"Girona";"free";"2020-06-20";"movil";39;7;7;7;0.4286;"playlist";14.29;5;"flamenco";4.0
4543;14;"F";"Girona";"premium";"2021-07-12";"tablet";59;8;8;8;0.5;"radio";25.0;6;"clasica";3.5
4544;16;"No_especificado";"Santander";"premium";"2022-09-02";"movil";71;8;8;8;0.875;"busqueda";50.0;7;"pop";3.33
4545;54;"M";"Cádiz";"premium";"2021-03-02";"movil";11;11;11;11;0.9091;"recomendacion";18.18;6;"indie";5.0
4546;14;"M";"Murcia";"premium";"2020-12-19";"pc";60;11;11;11;1.0;"playlist";27.27;5;"electronica";3.0
4547;34;"M";"Granada";"free";"2019-05-07";"movil";31;13;13;12;0.7692;"playlist";46.15;8;"r&b";3.75
4548;21;"F";"Alicante";"premium";"2019-11-01";"tablet";84;10;10;10;0.8;"busqueda";60.0;6;"clasica";1.0
4549;29;"No_especificado";"Málaga";"premium";"2022-03-10";"movil";20;10;10;10;0.8;"radio";10.0;6;"clasica";4.0
4550;24;"M";"Salamanca";"premium";"2021-01-26";"pc";20;6;6;6;1.0;"playlist";16.67;5;"flamenco";3.0
4551;47;"No_especificado";"Zaragoza";"free";"2020-05-17";"movil";10;8;8;8;0.625;"album";12.5;5;"rock";4.75
4552;33;"M";"Valencia";"premium";"2020-10-19";"movil";35;17;17;15;0.5294;"busqueda";41.18;8;"flamenco";2.75
4553;20;"No_especificado";"Jaén";"premium";"2021-02-04";"movil";6;14;14;14;0.7857;"playlist";57.14;8;"clasica";4.0
4554;35;"F";"Murcia";"premium";"2021-05-17";"movil";70;11;11;11;0.8182;"recomendacion";45.45;7;"indie";3.67
4555;17;"No_especificado";"Gijón";"premium";"2023-05-08";"movil";14;6;6;6;0.5;"playlist";33.33;5;"r&b";4.67
4556;37;"F";"Lugo";"premium";"2019-09-11";"movil";12;14;14;14;0.6429;"busqueda";21.43;7;"latin";3.5
4557;42;"F";"Granada";"free";"2020-08-17";"pc";6;5;5;5;0.8;"album";20.0;3;"latin";2.0
4558;14;"M";"Palma";"premium";"2023-06-28";"movil";49;12;12;12;0.9167;"album";8.33;6;"r&b";3.67
4559;15;"M";"Léida";"free";"2022-08-13";"pc";9;17;17;14;0.8235;"busqueda";17.65;9;"flamenco";3.6
4560;32;"M";"Almería";"premium";"2022-03-08";"movil";0;11;11;11;0.6364;"recomendacion";18.18;8;"indie";3.25
4561;47;"F";"Cádiz";"premium";"2023-09-10";"pc";45;10;10;10;0.7;"playlist";20.0;7;"pop";3.4
4562;13;"F";"Burgos";"premium";"2021-09-14";"pc";24;13;13;13;0.6923;"busqueda";38.46;8;"rock";2.5
4563;39;"F";"Málaga";"premium";"2021-07-28";"movil";57;10;10;9;0.5;"album";10.0;6;"electronica";1.0
4564;44;"M";"Tarragona";"premium";"2020-03-09";"movil";31;9;9;9;0.6667;"playlist";11.11;6;"pop";0.0
4565;31;"F";"Almería";"premium";"2021-10-26";"movil";53;10;10;10;0.5;"busqueda";20.0;6;"flamenco";4.33
4566;36;"No_especificado";"Santander";"familiar";"2021-10-10";"movil";93;7;7;7;0.7143;"recomendacion";14.29;4;"r&b";4.33
4567;19;"M";"Jerez";"premium";"2019-11-20";"tablet";42;9;9;9;0.4444;"radio";11.11;7;"r&b";4.0
4568;20;"M";"Granada";"free";"2021-02-18";"movil";19;11;11;11;0.7273;"recomendacion";45.45;8;"latin";4.6
4569;36;"F";"Castellón";"premium";"2021-05-05";"tablet";11;16;16;16;0.625;"album";12.5;9;"reggaeton";3.33
4570;41;"M";"Granada";"free";"2022-03-26";"pc";2;10;10;10;0.4;"recomendacion";30.0;7;"flamenco";4.0
4571;24;"F";"Madrid";"free";"2023-07-10";"movil";38;11;11;11;0.8182;"recomendacion";36.36;7;"electronica";4.5
4572;31;"M";"Vigo";"premium";"2022-03-18";"movil";51;8;8;8;0.375;"album";37.5;6;"flamenco";5.0
4573;13;"No_especificado";"Gijón";"premium";"2020-06-28";"movil";24;7;7;7;0.7143;"radio";0.0;5;"reggaeton";4.0
4574;39;"No_especificado";"Zaragoza";"premium";"2019-02-02";"movil";33;10;10;10;0.9;"radio";0.0;7;"electronica";5.0
4575;22;"No_especificado";"Jaén";"free";"2020-06-17";"tablet";34;9;9;9;0.6667;"recomendacion";44.44;5;"reggaeton";4.0
4576;15;"No_especificado";"Valladolid";"premium";"2019-08-23";"movil";50;13;13;13;0.7692;"radio";30.77;7;"indie";4.8
4577;28;"No_especificado";"Zaragoza";"familiar";"2021-10-31";"movil";59;12;12;12;0.5833;"playlist";58.33;9;"rock";3.5
4578;21;"F";"Alicante";"premium";"2020-03-14";"pc";33;6;6;6;0.5;"album";0.0;6;"r&b";4.0
4579;15;"No_especificado";"Almería";"estudiante";"2021-01-27";"pc";62;11;11;11;0.7273;"playlist";63.64;8;"flamenco";4.0
4580;19;"M";"Orense";"premium";"2020-09-20";"smart_speaker";64;12;12;12;0.75;"radio";8.33;7;"r&b";3.75
4581;25;"M";"Bilbao";"premium";"2019-07-02";"tablet";23;4;4;3;0.5;"busqueda";25.0;3;"indie";5.0
4582;25;"M";"Tarragona";"premium";"2021-07-27";"movil";36;9;9;9;0.7778;"recomendacion";22.22;5;"indie";2.0
4583;40;"M";"Getafe";"premium";"2020-08-09";"movil";37;9;9;9;0.4444;"busqueda";0.0;5;"r&b";5.0
4584;24;"M";"Alcalá de Henares";"estudiante";"2020-01-19";"tablet";85;13;13;13;0.8462;"playlist";15.38;8;"flamenco";4.4
4585;34;"F";"Oviedo";"premium";"2021-05-02";"tablet";78;11;11;11;0.7273;"radio";36.36;6;"latin";4.33
4586;43;"M";"Alicante";"familiar";"2023-08-28";"movil";33;10;10;10;0.8;"busqueda";20.0;6;"clasica";3.0
4587;39;"F";"Palma";"premium";"2019-10-23";"pc";75;6;6;6;0.8333;"recomendacion";33.33;5;"flamenco";3.17
4588;46;"M";"Girona";"premium";"2023-09-10";"pc";64;8;8;7;0.625;"recomendacion";37.5;5;"electronica";4.67
4589;39;"M";"Oviedo";"familiar";"2020-04-14";"pc";50;10;10;10;0.9;"playlist";20.0;7;"reggaeton";3.83
4590;17;"M";"Santander";"free";"2023-09-03";"movil";14;9;9;9;0.6667;"recomendacion";44.44;7;"flamenco";3.6
4591;13;"M";"Sevilla";"estudiante";"2021-05-04";"movil";83;12;12;11;0.8333;"radio";41.67;5;"flamenco";3.0
4592;24;"No_especificado";"Orense";"free";"2023-10-14";"pc";39;4;4;4;1.0;"Sin datos";25.0;4;"electronica";3.25
4593;13;"No_especificado";"Castellón";"estudiante";"2019-08-10";"movil";77;8;8;8;0.875;"busqueda";25.0;5;"r&b";2.8
4594;22;"M";"Badajoz";"premium";"2022-07-19";"movil";19;8;8;8;0.875;"playlist";37.5;5;"rock";3.5
4595;47;"M";"Madrid";"premium";"2019-12-16";"movil";67;9;9;9;0.5556;"busqueda";22.22;5;"indie";4.0
4596;30;"F";"Santander";"premium";"2021-03-28";"pc";45;14;14;14;0.4286;"recomendacion";21.43;8;"rap";4.0
4597;33;"No_especificado";"Santander";"free";"2021-06-12";"movil";22;8;8;8;0.625;"busqueda";12.5;6;"electronica";4.33
4598;18;"No_especificado";"Santander";"free";"2020-07-06";"tablet";13;10;10;10;0.7;"playlist";20.0;6;"electronica";4.0
4599;51;"M";"Huelva";"free";"2021-03-13";"movil";60;13;12;12;0.7692;"radio";7.69;8;"latin";2.67
4600;46;"M";"Orense";"premium";"2020-11-28";"tablet";54;10;10;9;0.7;"radio";10.0;8;"electronica";4.25
4601;23;"M";"Santander";"estudiante";"2021-06-01";"pc";30;7;7;7;0.5714;"recomendacion";42.86;6;"indie";4.0
4602;19;"No_especificado";"Alicante";"premium";"2021-06-18";"tablet";33;8;8;8;0.75;"recomendacion";37.5;6;"clasica";3.5
4603;53;"F";"Jaén";"premium";"2022-01-28";"movil";81;7;7;7;0.2857;"recomendacion";14.29;5;"indie";5.0
4604;36;"F";"Murcia";"premium";"2023-02-19";"movil";25;16;16;16;0.8125;"playlist";37.5;10;"pop";4.0
4605;38;"M";"Málaga";"premium";"2023-07-26";"pc";40;8;8;8;0.75;"album";12.5;5;"indie";4.33
4606;13;"No_especificado";"Bilbao";"premium";"2022-08-25";"movil";50;11;11;9;0.6364;"album";45.45;6;"rap";4.5
4607;17;"No_especificado";"Gijón";"free";"2021-10-28";"pc";7;6;6;6;0.8333;"playlist";33.33;4;"rock";4.67
4608;24;"M";"Málaga";"free";"2020-03-19";"movil";12;9;9;8;0.5556;"album";22.22;7;"r&b";5.0
4609;27;"No_especificado";"Vigo";"premium";"2022-03-28";"smart_speaker";43;8;8;8;0.875;"busqueda";37.5;5;"rap";2.0
4610;13;"F";"Palma";"premium";"2021-04-24";"pc";75;11;10;10;0.7273;"recomendacion";27.27;8;"r&b";3.67
4611;16;"M";"Palma";"premium";"2023-08-08";"movil";25;7;7;7;0.5714;"busqueda";57.14;5;"r&b";4.0
4612;24;"F";"Valencia";"premium";"2019-11-08";"movil";42;8;8;8;0.875;"radio";25.0;6;"rock";3.33
4613;45;"No_especificado";"Tarragona";"free";"2022-12-08";"tablet";24;10;10;10;0.5;"album";30.0;7;"electronica";4.0
4614;34;"No_especificado";"Lugo";"premium";"2021-12-02";"pc";50;7;7;7;0.8571;"playlist";28.57;6;"latin";3.75
4615;30;"F";"Zaragoza";"premium";"2022-11-16";"movil";51;9;9;9;0.6667;"recomendacion";44.44;7;"pop";5.0
4616;13;"No_especificado";"Alicante";"premium";"2020-05-21";"movil";40;6;6;5;0.8333;"radio";0.0;4;"clasica";5.0
4617;41;"No_especificado";"Burgos";"premium";"2022-05-27";"movil";123;9;9;9;0.6667;"busqueda";11.11;5;"indie";4.0
4618;13;"F";"Gijón";"estudiante";"2022-11-22";"tablet";60;11;11;10;0.6364;"playlist";18.18;8;"latin";4.4
4619;21;"F";"Granada";"premium";"2023-06-18";"movil";85;12;12;12;0.75;"recomendacion";33.33;10;"pop";3.5
4620;13;"No_especificado";"Barcelona";"free";"2019-07-14";"movil";29;11;11;11;0.5455;"radio";27.27;7;"rock";5.0
4621;13;"F";"Córdoba";"free";"2020-03-21";"movil";15;10;10;9;0.7;"playlist";40.0;6;"indie";3.5
4622;27;"No_especificado";"Palma";"free";"2023-12-23";"movil";36;14;14;13;0.4286;"radio";42.86;7;"indie";2.75
4623;15;"No_especificado";"Badajoz";"estudiante";"2023-01-04";"movil";66;8;8;8;0.5;"radio";50.0;5;"rap";4.6
4624;28;"M";"Badajoz";"familiar";"2021-03-19";"pc";68;6;6;6;1.0;"album";50.0;5;"rap";4.25
4625;39;"M";"Almería";"premium";"2023-05-18";"movil";19;8;8;8;0.875;"album";37.5;5;"clasica";2.0
4626;37;"F";"Almería";"premium";"2023-09-07";"smart_speaker";33;16;16;15;0.6875;"radio";31.25;10;"pop";3.0
4627;41;"M";"Almería";"familiar";"2022-01-04";"tablet";70;12;12;12;0.8333;"recomendacion";25.0;9;"clasica";3.5
4628;25;"F";"Jaén";"premium";"2021-02-27";"pc";33;8;8;8;0.5;"album";37.5;6;"reggaeton";3.0
4629;37;"No_especificado";"Granada";"free";"2022-08-27";"pc";38;8;8;8;0.875;"radio";37.5;6;"rap";4.17
4630;21;"No_especificado";"Girona";"estudiante";"2022-08-03";"tablet";21;5;5;5;0.8;"busqueda";40.0;4;"rap";2.5
4631;36;"No_especificado";"Vigo";"premium";"2021-08-20";"tablet";16;12;12;12;0.75;"playlist";25.0;7;"latin";5.0
4632;13;"No_especificado";"Girona";"premium";"2021-09-23";"smart_speaker";23;6;6;6;0.8333;"playlist";16.67;5;"pop";3.8
4633;23;"F";"Santander";"estudiante";"2020-01-01";"movil";16;9;9;9;0.7778;"busqueda";33.33;6;"r&b";4.0
4634;13;"M";"Barcelona";"premium";"2020-05-08";"tablet";22;14;14;13;0.7857;"radio";21.43;7;"clasica";3.0
4635;35;"F";"Zaragoza";"premium";"2019-02-08";"pc";19;18;18;18;0.7222;"playlist";44.44;7;"electronica";3.4
4636;23;"No_especificado";"Girona";"premium";"2019-10-24";"tablet";83;8;8;8;0.75;"recomendacion";37.5;6;"clasica";5.0
4637;27;"M";"Castellón";"premium";"2020-07-20";"movil";51;10;10;10;0.5;"album";40.0;6;"rap";3.0
4638;16;"M";"Huelva";"free";"2023-03-06";"movil";52;7;7;7;0.4286;"album";14.29;4;"indie";5.0
4639;21;"No_especificado";"Salamanca";"estudiante";"2022-04-30";"smart_speaker";44;12;12;11;0.75;"busqueda";33.33;7;"clasica";4.6
4640;43;"F";"Toledo";"free";"2022-04-04";"smart_speaker";17;12;12;12;0.5;"album";8.33;7;"rock";3.8
4641;28;"M";"Bilbao";"premium";"2023-07-07";"pc";39;8;8;8;1.0;"radio";12.5;7;"rock";4.5
4642;24;"No_especificado";"Granada";"premium";"2021-02-19";"pc";52;12;12;12;0.6667;"radio";8.33;8;"rap";3.5
4643;34;"No_especificado";"Palma";"premium";"2023-05-11";"smart_speaker";32;12;12;11;0.5833;"busqueda";25.0;7;"clasica";5.0
4644;18;"F";"Orense";"estudiante";"2019-02-13";"movil";34;11;11;11;0.6364;"busqueda";54.55;8;"rock";3.0
4645;13;"M";"Gijón";"premium";"2020-01-05";"smart_speaker";13;13;13;13;0.6923;"radio";53.85;8;"rock";3.75
4646;31;"F";"Toledo";"premium";"2019-06-11";"movil";63;7;7;6;0.8571;"playlist";28.57;5;"electronica";5.0
4647;38;"No_especificado";"Almería";"premium";"2019-05-25";"pc";0;12;12;12;0.5833;"busqueda";50.0;7;"electronica";4.0
4648;25;"No_especificado";"Murcia";"premium";"2022-10-13";"pc";22;13;13;12;0.4615;"playlist";38.46;9;"pop";3.67
4649;29;"M";"Tarragona";"free";"2022-12-19";"movil";13;9;9;9;0.7778;"recomendacion";11.11;6;"indie";3.5
4650;35;"M";"Jaén";"premium";"2023-10-17";"movil";44;12;12;12;0.5833;"recomendacion";25.0;6;"rap";0.0
4651;13;"F";"Cádiz";"estudiante";"2019-01-13";"movil";25;12;12;11;0.5833;"playlist";33.33;8;"flamenco";4.0
4652;28;"F";"Oviedo";"premium";"2022-09-10";"pc";46;14;14;14;0.5714;"radio";28.57;9;"rock";3.83
4653;13;"F";"Granada";"premium";"2023-05-22";"pc";14;13;13;12;0.7692;"radio";38.46;7;"r&b";3.0
4654;28;"F";"Getafe";"premium";"2019-09-14";"movil";16;7;7;7;1.0;"album";42.86;6;"flamenco";4.0
4655;13;"M";"Burgos";"premium";"2022-03-31";"movil";36;12;12;12;0.75;"playlist";16.67;9;"flamenco";4.4
4656;22;"F";"Gijón";"premium";"2023-02-24";"pc";27;9;9;9;0.7778;"busqueda";44.44;7;"r&b";4.0
4657;19;"M";"Cádiz";"premium";"2022-04-08";"pc";45;14;14;12;0.6429;"busqueda";28.57;8;"clasica";3.5
4658;19;"M";"Valencia";"premium";"2023-03-01";"movil";46;12;12;11;0.5;"recomendacion";33.33;5;"r&b";4.75
4659;23;"F";"Bilbao";"premium";"2022-04-06";"movil";48;8;8;8;0.75;"album";50.0;6;"clasica";3.6
4660;38;"F";"Alicante";"premium";"2023-03-12";"pc";61;8;8;8;0.75;"album";37.5;5;"indie";4.0
4661;43;"M";"Getafe";"premium";"2021-10-16";"tablet";61;10;10;9;0.5;"radio";20.0;4;"rock";4.5
4662;30;"M";"Huelva";"premium";"2020-04-14";"movil";36;11;11;10;0.9091;"radio";9.09;5;"r&b";3.5
4663;23;"No_especificado";"Madrid";"premium";"2023-10-14";"movil";27;7;7;7;0.7143;"recomendacion";42.86;6;"flamenco";3.5
4664;28;"M";"Girona";"premium";"2020-05-01";"movil";58;8;8;8;0.625;"playlist";50.0;6;"rock";3.0
4665;19;"M";"Valladolid";"premium";"2020-04-30";"tablet";44;12;12;12;0.6667;"radio";41.67;6;"rock";3.67
4666;19;"No_especificado";"Girona";"free";"2023-09-24";"movil";23;10;10;9;0.5;"album";30.0;8;"r&b";3.75
4667;21;"M";"Granada";"premium";"2023-12-15";"tablet";30;9;9;9;0.8889;"playlist";11.11;5;"clasica";0.0
4668;19;"M";"Alicante";"estudiante";"2019-10-14";"pc";62;13;13;13;0.5385;"album";30.77;6;"clasica";4.2
4669;26;"No_especificado";"Toledo";"premium";"2020-12-24";"movil";36;7;7;7;0.8571;"radio";14.29;5;"latin";4.6
4670;31;"F";"Burgos";"familiar";"2023-12-02";"movil";47;8;8;8;0.625;"playlist";12.5;7;"flamenco";4.2
4671;41;"M";"Palma";"free";"2021-06-22";"tablet";5;9;9;9;0.6667;"recomendacion";22.22;6;"rap";5.0
4672;25;"F";"Almería";"premium";"2023-04-01";"tablet";16;13;13;13;0.7692;"recomendacion";15.38;7;"indie";3.67
4673;23;"M";"Zaragoza";"estudiante";"2019-06-29";"tablet";8;7;7;7;0.8571;"recomendacion";14.29;6;"rap";3.33
4674;36;"M";"Almería";"premium";"2019-08-04";"tablet";60;15;14;14;0.9333;"radio";40.0;8;"rock";3.5
4675;37;"No_especificado";"Vigo";"familiar";"2019-11-28";"smart_speaker";60;12;12;12;0.6667;"playlist";16.67;9;"rock";3.25
4676;17;"F";"Santander";"estudiante";"2023-05-20";"movil";29;11;11;10;0.6364;"radio";45.45;7;"indie";3.5
4677;46;"No_especificado";"Barcelona";"familiar";"2019-02-24";"tablet";103;10;10;10;0.8;"playlist";20.0;6;"latin";3.2
4678;29;"M";"Lugo";"premium";"2023-06-29";"tablet";34;6;6;6;0.5;"busqueda";50.0;5;"r&b";3.0
4679;44;"F";"Cádiz";"free";"2023-01-04";"pc";9;13;13;13;0.6923;"radio";23.08;7;"pop";4.2
4680;30;"M";"Córdoba";"free";"2019-05-19";"movil";40;7;7;7;0.5714;"busqueda";42.86;5;"pop";4.33
4681;17;"No_especificado";"Badajoz";"premium";"2019-02-18";"movil";61;10;10;9;1.0;"busqueda";20.0;6;"latin";5.0
4682;34;"M";"Orense";"premium";"2020-06-20";"movil";44;13;13;13;0.8462;"album";7.69;8;"flamenco";2.0
4683;16;"No_especificado";"Jaén";"estudiante";"2021-12-27";"movil";31;9;9;9;0.6667;"album";22.22;6;"rap";3.33
4684;31;"M";"Murcia";"premium";"2023-04-05";"pc";16;12;12;11;0.8333;"radio";8.33;8;"indie";3.0
4685;29;"No_especificado";"Jaén";"free";"2023-11-01";"pc";28;15;15;14;0.8;"album";26.67;9;"latin";4.29
4686;39;"No_especificado";"Córdoba";"familiar";"2019-02-12";"movil";18;7;7;7;0.5714;"radio";42.86;5;"rock";5.0
4687;43;"No_especificado";"Girona";"free";"2020-06-07";"pc";45;8;8;8;0.75;"busqueda";25.0;6;"pop";3.86
4688;32;"F";"Córdoba";"premium";"2019-08-02";"movil";24;10;10;10;0.4;"busqueda";10.0;7;"pop";4.0
4689;24;"M";"Barcelona";"free";"2020-08-25";"movil";19;13;13;13;0.6154;"album";38.46;6;"indie";2.5
4690;31;"M";"Oviedo";"premium";"2019-08-15";"movil";45;8;8;8;0.75;"album";12.5;5;"rap";4.0
4691;31;"F";"Santander";"premium";"2023-03-07";"movil";43;7;7;7;0.5714;"busqueda";14.29;5;"clasica";4.0
